Región,sembrada,d-m-y,cosechada,produccion,rendimiento,precio
Huánuco,1719,1/12/2021,5536,114996,20772.398843930634,0.7721385091655362
Ica,4,1/12/2021,0,0,0,0
Junín,1164,1/12/2021,997,19353.699999999997,19411.935807422265,0.8477256545260078
La Libertad,3121,1/12/2021,1354,32738,24178.729689807977,1.1639978007208749
Lambayeque,30,1/12/2021,0,0,0,0
Lima,35,1/12/2021,561,18541.8,33051.33689839572,0.8603571390048433
Lima Metropolitana,0,1/12/2021,4,119.2,29800,0.4
Loreto,0,1/12/2021,0,0,0,0
papare de Dios,0,1/12/2021,0,0,0,0
Moquegua,55,1/12/2021,8,148.57,18571.25,0.9363465033317628
Pasco,14,1/12/2021,239,4789,20037.65690376569,0.7585049070787221
Piura,161,1/12/2021,208,2261,10870.192307692309,0.8040380362671385
Puno,1948,1/12/2021,1503,23327,15520.292747837659,1.856085223131993
San Martín,0,1/12/2021,0,0,0,0
Tacna,5,1/12/2021,11,237,21545.454545454548,1.519409282700422
Tumbes,0,1/12/2021,0,0,0,0
Ucayali,0,1/12/2021,0,0,0,0
Nacional,17636,1/12/2020,16559.75,304848.76300000004,18409.019640996994,0.7111343381767306
Amazonas,334,1/12/2020,130,2324.809,17883.146153846155,0.8340422030368945
Áncash,785,1/12/2020,331,4063.1,12275.226586102719,0.8673180576407179
Apurímac,1733.5,1/12/2020,331,6504,19649.546827794562,0.7496156211562117
Arequipa,232,1/12/2020,655,25676.864,39201.319083969465,0.4497086949558951
Ayacucho,3057,1/12/2020,662,10742,16226.586102719033,0.6764578290821075
Cajamarca,2748.5,1/12/2020,3026,26569.849999999995,8780.51883674818,0.8076065540452806
Callao,0,1/12/2020,0,0,0,0
Cusco,1394,1/12/2020,424,7176,16924.528301886792,0.953010033444816
Huancavelica,1944,1/12/2020,551,8018.3,14552.268602540835,0.5597395956748937
Huánuco,1297,1/12/2020,4939,104170.00000000001,21091.3140311804,0.5382600652779109
Ica,0,1/12/2020,0,0,0,0
Junín,728,1/12/2020,1104,20067,18176.630434782608,0.5040935366522151
La Libertad,2095,1/12/2020,1346.5,28398.6,21090.67953954697,0.9072015521891925
Lambayeque,0,1/12/2020,0,0,0,0
Lima,24,1/12/2020,857,28243.5,32956.24270711785,0.5822280524722504
Lima Metropolitana,0,1/12/2020,0,0,0,0
Loreto,0,1/12/2020,0,0,0,0
papare de Dios,0,1/12/2020,0,0,0,0
Moquegua,41,1/12/2020,25,437.19000000000005,17487.600000000002,0.5156853999405292
Pasco,15,1/12/2020,202.25,3615.5499999999997,17876.63782447466,0.4336435673687269
Piura,142,1/12/2020,84,1526,18166.666666666668,0.7632699868938401
Puno,1062,1/12/2020,1877,26988,14378.263185935002,1.6009300429820659
San Martín,0,1/12/2020,0,0,0,0
Tacna,4,1/12/2020,15,328,21866.666666666668,0.8957317073170731
Tumbes,0,1/12/2020,0,0,0,0
Ucayali,0,1/12/2020,0,0,0,0
Nacional,20650.5,1/12/2019,13825.5,262912.393,19016.483526816388,1.257064785074624
Amazonas,270.5,1/12/2019,150,2676.45,17843,1.5342263072353308
Áncash,396,1/12/2019,280,3340,11928.57142857143,1.314788922155688
Apurímac,2078,1/12/2019,137,3268,23854.014598540147,0.7233170134638922
Arequipa,264,1/12/2019,612,23797.843,38885.36437908497,1.0027205742974268
Ayacucho,3749,1/12/2019,43,725,16860.46511627907,1.4470344827586206
Cajamarca,2133,1/12/2019,1695.5,16792.579999999998,9904.205249189028,1.1627183315488152
Callao,0,1/12/2019,0,0,0,0
Cusco,1736,1/12/2019,286.5,3668,12802.792321116929,1.5962922573609597
Huancavelica,2097,1/12/2019,654,7761.200000000001,11867.278287461773,0.8715404834303975
Huánuco,1891,1/12/2019,4545,89106,19605.280528052805,1.2047290081475994
Ica,0,1/12/2019,13,335,25769.23076923077,1.2
Junín,724,1/12/2019,834,14250.8,17087.290167865707,0.9398943918937888
La Libertad,3168,1/12/2019,1814.5,40717,22439.79057591623,1.5663553306972515
Lambayeque,0,1/12/2019,5,25,5000,0.95
Lima,70,1/12/2019,752,25409.05,33788.630319148935,0.8134774814485389
Lima Metropolitana,0,1/12/2019,2,56.25,28125,0.52
Loreto,0,1/12/2019,0,0,0,0
Madre de Dios,0,1/12/2019,0,0,0,0
Moquegua,35,1/12/2019,11,171.51999999999998,15592.727272727272,1.1360680970149255
Pasco,53,1/12/2019,198,4190.7,21165.151515151516,0.9811344166845636
Piura,110,1/12/2019,146,1573,10773.972602739725,1.4934520025429114
Puno,1856,1/12/2019,1643,24964,15194.157029823493,2.008303957699087
San Martín,0,1/12/2019,0,0,0,0
Tacna,20,1/12/2019,4,85,21250,1.7
Tumbes,0,1/12/2019,0,0,0,0
Ucayali,0,1/12/2019,0,0,0,0
