Región,Año,Cultivo,rendimiento,siembras,cosecha,precio,produccion
La Libertad,2019,Arveja grano verde,3172.343274497869,1671.0,1643.0,1.7380065078585465,5212.16
Lambayeque,2019,Arveja grano verde,2412.4860646599777,1115.0,897.0,1.9688170055452865,2164.0
Lima,2019,Arveja grano verde,4753.815580286168,604.0,629.0,1.6132548534354465,2990.15
Lima Metropolitana,2019,Arveja grano verde,6114.400000000001,20.0,25.0,1.1821411749313095,152.86
Loreto,2019,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Arveja grano verde,4507.484848484848,31.0,33.0,2.0998154584630275,148.747
Pasco,2019,Arveja grano verde,3397.893258426966,708.0,712.0,1.881147025999256,2419.3
Piura,2019,Arveja grano verde,1985.680190930788,358.0,419.0,2.6647836538461536,832.0
Puno,2019,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
San Martín,2019,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Arveja grano verde,5894.736842105262,19.0,19.0,3.8026785714285714,112.0
Tumbes,2019,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Arveja grano verde,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Áncash,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Apurímac,2019,Avena grano,2530.959409594096,271.0,271.0,1.4472670544839552,685.89
Arequipa,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Ayacucho,2019,Avena grano,1357.142857142857,336.0,336.0,1.0570175438596492,456.0
Cajamarca,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Callao,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Avena grano,2006.8094321462947,4156.0,4156.0,1.7435449564164358,8340.300000000001
Huancavelica,2019,Avena grano,1594.5994599459948,1153.0,1111.0,1.118877850530594,1771.6
Huánuco,2019,Avena grano,1591.252485089463,1257.5,1257.5,2.019610644677661,2001.0
Ica,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Junín,2019,Avena grano,1333.737373737374,198.0,198.0,1.1545259012420477,264.08000000000004
La Libertad,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Lambayeque,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Lima,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Loreto,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Piura,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Puno,2019,Avena grano,977.4011896893588,7565.0,7565.0,1.3152612103802523,7394.039999999999
San Martín,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Tumbes,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Avena grano,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Betarraga,7872.173913043476,64.0,57.5,1.6449015795868778,452.6499999999999
Áncash,2019,Betarraga,10830.2752293578,96.0,109.0,1.047674714104193,1180.5
Apurímac,2019,Betarraga,5735.151515151514,33.0,33.0,0.5923597167917152,189.26
Arequipa,2019,Betarraga,19197.36666666667,147.0,150.0,0.9633067382505588,2879.605
Ayacucho,2019,Betarraga,6473.684210526316,60.0,57.0,1.0872628726287263,369.0
Cajamarca,2019,Betarraga,5918.032786885246,61.0,61.0,0.9942105263157895,361.0
Callao,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Huancavelica,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Betarraga,12529.411764705885,32.0,34.0,0.7698262910798124,426.0
Ica,2019,Betarraga,5729.791666666667,46.0,48.0,0.9800167254481328,275.03000000000003
Junín,2019,Betarraga,15939.705882352942,70.0,68.0,1.1288218470338591,1083.9
La Libertad,2019,Betarraga,24860.526315789477,39.0,38.0,0.9006351222610353,944.7
Lambayeque,2019,Betarraga,10083.333333333334,22.0,12.0,1.2661157024793388,121.0
Lima,2019,Betarraga,18079.41176470588,284.5,340.0,0.6687428013665201,6147.0
Lima Metropolitana,2019,Betarraga,26265.88091603053,637.0,655.0,0.7014982290321548,17204.152
Loreto,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Piura,2019,Betarraga,0.0,20.0,0.0,0.0,0.0
Puno,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
San Martín,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Betarraga,13811.764705882351,76.0,85.0,0.9415672913117544,1174.0
Tumbes,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Betarraga,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Áncash,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Apurímac,2019,Brócoli,5473.684210526316,16.0,19.0,0.7451923076923077,104.0
Arequipa,2019,Brócoli,17129.713414634145,162.0,164.0,1.6193107967790956,2809.273
Ayacucho,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Cajamarca,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Callao,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Huancavelica,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Brócoli,14323.809523809525,27.5,26.25,1.6370425531914894,376.0
Ica,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Junín,2019,Brócoli,18528.275862068967,142.0,145.0,1.2987419042656143,2686.6
La Libertad,2019,Brócoli,20630.664395229986,299.5,293.5,1.7688675661838784,6055.099999999999
Lambayeque,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Lima,2019,Brócoli,11757.23909657321,2572.0,2568.0,0.8365608912650421,30192.590000000004
Lima Metropolitana,2019,Brócoli,14757.958481613285,860.0,843.0,0.8117463774295857,12440.959
Loreto,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Piura,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Puno,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
San Martín,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Brócoli,17615.384615384617,83.0,78.0,1.2641921397379912,1374.0
Tumbes,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Brócoli,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Caigua,4522.469135802468,119.5,121.5,1.0667745868821434,549.4799999999999
Áncash,2019,Caigua,5382.352941176471,35.0,34.0,1.3979234972677594,183.0
Apurímac,2019,Caigua,6666.666666666667,10.0,12.0,0.6975,80.0
Arequipa,2019,Caigua,10560.0,1.0,1.0,1.0,10.56
Ayacucho,2019,Caigua,4260.869565217392,21.0,23.0,1.0377551020408164,98.0
Cajamarca,2019,Caigua,2004.731762065096,231.75,222.75,1.0227638762613256,446.554
Callao,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Huancavelica,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Caigua,10102.564102564102,19.25,19.5,0.5077106598984773,197.0
Ica,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Junín,2019,Caigua,17206.25,34.0,32.0,1.234625862695241,550.6
La Libertad,2019,Caigua,13216.666666666668,7.0,6.0,1.3664564943253463,79.30000000000001
Lambayeque,2019,Caigua,5692.307692307692,27.0,26.0,0.9966216216216216,148.0
Lima,2019,Caigua,6587.719298245614,66.0,57.0,0.756276964047936,375.5
Lima Metropolitana,2019,Caigua,10250.0,3.0,8.0,1.0420731707317072,82.0
Loreto,2019,Caigua,1761.2244897959183,511.0,490.0,0.5146465816917729,863.0
Madre de Dios,2019,Caigua,3309.090909090909,2.75,2.75,1.376923076923077,9.1
Moquegua,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Caigua,14089.1649694501,452.0,491.0,1.375633816050814,6917.78
Piura,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Puno,2019,Caigua,0.0,0.0,0.0,0.0,0.0
San Martín,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Tumbes,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Caigua,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Calabaza,7128.888888888889,9.0,9.0,1.1581670822942642,64.16
Áncash,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Apurímac,2019,Calabaza,8198.300653594773,289.0,306.0,0.3134913580050066,2508.6800000000003
Arequipa,2019,Calabaza,53571.81818181818,20.0,22.0,0.2808192910112169,1178.58
Ayacucho,2019,Calabaza,7927.272727272728,108.0,110.0,0.5855963302752294,872.0
Cajamarca,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Callao,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Huancavelica,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Calabaza,14109.04255319149,376.0,376.0,0.480799245994345,5305.0
Ica,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Junín,2019,Calabaza,10020.0,65.0,65.0,0.8392768309534777,651.3
La Libertad,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Lambayeque,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Lima,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Loreto,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Calabaza,17949.15254237288,177.0,177.0,0.6135221907459867,3177.0
Piura,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Puno,2019,Calabaza,9886.206896551725,29.0,29.0,0.5,286.70000000000005
San Martín,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Tumbes,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Calabaza,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Camote,7423.214285714286,31.0,28.0,0.9257902333413518,207.85
Áncash,2019,Camote,20316.225165562915,1610.0,1812.0,0.7284179501806427,36813.0
Apurímac,2019,Camote,12685.496183206107,102.0,131.0,0.9450956793838008,1661.8
Arequipa,2019,Camote,10272.57627118644,115.0,118.0,1.3215418870713864,1212.164
Ayacucho,2019,Camote,15755.555555555557,50.0,45.0,0.5406205923836389,709.0
Cajamarca,2019,Camote,5561.418550272799,1292.0,1283.0,0.6528380026067578,7135.3
Callao,2019,Camote,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Camote,6642.321428571429,65.0,56.0,1.3276473909186224,371.97
Huancavelica,2019,Camote,6050.0,8.0,8.0,1.546487603305785,48.4
Huánuco,2019,Camote,14310.180780209324,262.75,262.75,0.7905140957446808,3760.0
Ica,2019,Camote,25235.586573612494,1447.5,1504.5,0.5663026043183885,37966.94
Junín,2019,Camote,0.0,0.0,0.0,0.0,0.0
La Libertad,2019,Camote,15151.960784313727,429.0,408.0,0.8127672274344871,6182.000000000001
Lambayeque,2019,Camote,12990.029698769622,2788.0,2357.0,0.4707490814076916,30617.5
Lima,2019,Camote,21150.14915802386,6462.0,7173.6,0.7424992751579509,151722.71
Lima Metropolitana,2019,Camote,21514.62633451958,284.0,281.0,0.7862403793827255,6045.6100000000015
Loreto,2019,Camote,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Camote,7527.710843373495,50.25,62.25,0.8051749893299187,468.6
Moquegua,2019,Camote,8350.0,2.0,1.0,0.85,8.35
Pasco,2019,Camote,0.0,0.0,0.0,0.0,0.0
Piura,2019,Camote,15954.545454545456,803.0,682.0,1.051802224060289,10881.0
Puno,2019,Camote,9285.30612244898,245.0,245.0,1.0278913358828956,2274.9
San Martín,2019,Camote,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Camote,13645.714285714286,176.0,175.0,1.3838358458961475,2388.0
Tumbes,2019,Camote,7731.999999999998,1.2000000000000002,1.5000000000000002,0.7953354026556303,11.598
Ucayali,2019,Camote,5330.744680851063,78.0,94.0,0.652460236684029,501.0899999999999
Amazonas,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Áncash,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Apurímac,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Arequipa,2019,Cañihua,750.0,3.0,3.0,6.0,2.25
Ayacucho,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Cajamarca,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Callao,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Cañihua,541.0071942446043,695.0,695.0,6.0,376.0
Huancavelica,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Ica,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Junín,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
La Libertad,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Lambayeque,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Lima,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Lima Metropolitana,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Loreto,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Piura,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Puno,2019,Cañihua,842.8410783965945,5638.0,5638.0,3.933065467184127,4751.938
San Martín,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Tumbes,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Cañihua,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Cebada grano,1076.896551724138,29.0,29.0,1.7353986551392897,31.23
Áncash,2019,Cebada grano,1004.5216133116296,5838.0,5529.0,1.5029060136838317,5554.0
Apurímac,2019,Cebada grano,2518.525046382189,5298.0,5390.0,1.613937538904666,13574.85
Arequipa,2019,Cebada grano,3275.474885844749,229.0,219.0,1.600426443096543,717.3290000000001
Ayacucho,2019,Cebada grano,1303.953488372093,13730.0,12900.0,1.2169609416800429,16821.0
Cajamarca,2019,Cebada grano,894.9672924508452,10474.5,10693.25,1.3286062259060996,9570.109
Callao,2019,Cebada grano,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Cebada grano,1910.863278143301,13046.0,13831.0,1.343057854679398,26429.15
Huancavelica,2019,Cebada grano,1579.3195694593064,15263.0,15887.0,1.0736275066608478,25090.65
Huánuco,2019,Cebada grano,1451.7791015939465,6242.75,6211.0,1.9211828767882888,9017.0
Ica,2019,Cebada grano,2800.0,40.0,40.0,1.2,112.0
Junín,2019,Cebada grano,1843.5451066156368,9266.0,9145.0,1.1878929452252238,16859.219999999998
La Libertad,2019,Cebada grano,2102.740522662014,27513.0,27513.0,1.3178146395933124,57852.69999999999
Lambayeque,2019,Cebada grano,832.4999999999999,110.0,40.0,1.1636636636636637,33.3
Lima,2019,Cebada grano,1793.3579335793356,140.5,135.5,1.593827160493827,243.0
Lima Metropolitana,2019,Cebada grano,5016.666666666667,3.0,3.0,1.65,15.05
Loreto,2019,Cebada grano,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Cebada grano,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Cebada grano,1151.166666666667,96.0,96.0,2.361945761546257,110.512
Pasco,2019,Cebada grano,1520.8843537414964,147.0,147.0,1.8065612559824664,223.57
Piura,2019,Cebada grano,860.3988603988604,381.0,351.0,1.35,302.0
Puno,2019,Cebada grano,1136.7706933289626,24426.0,24404.0,1.5624104259889573,27741.752
San Martín,2019,Cebada grano,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Cebada grano,0.0,0.0,0.0,0.0,0.0
Tumbes,2019,Cebada grano,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Cebada grano,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Cebolla cabeza,7000.0,2.0,2.0,2.0500000000000003,14.0
Áncash,2019,Cebolla cabeza,20739.130434782608,222.0,207.0,0.9882133706033078,4293.0
Apurímac,2019,Cebolla cabeza,7028.190163934426,171.5,152.5,0.9398227652759518,1071.799
Arequipa,2019,Cebolla cabeza,43315.869769574696,8769.0,8723.0,0.753611944084952,377844.33200000005
Ayacucho,2019,Cebolla cabeza,9497.38219895288,392.0,382.0,1.406008820286659,3628.0
Cajamarca,2019,Cebolla cabeza,9511.42857142857,170.0,175.0,1.2731751276659655,1664.5
Callao,2019,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Cebolla cabeza,13445.093457943924,417.0,428.0,1.2186514901381529,5754.5
Huancavelica,2019,Cebolla cabeza,5688.888888888889,9.0,9.0,1.416484375,51.2
Huánuco,2019,Cebolla cabeza,12950.0,81.5,80.0,1.3287644787644786,1036.0
Ica,2019,Cebolla cabeza,59781.043274069096,2351.8,2384.8,1.2417215830508392,142565.832
Junín,2019,Cebolla cabeza,19046.76767676768,194.0,198.0,0.8310933215954348,3771.26
La Libertad,2019,Cebolla cabeza,39852.09267563528,627.0,669.0,0.8886639873523361,26661.05
Lambayeque,2019,Cebolla cabeza,49958.333333333336,477.0,432.0,0.9949819293855992,21582.0
Lima,2019,Cebolla cabeza,24396.473484848484,494.0,528.0,1.1336806160974893,12881.338
Lima Metropolitana,2019,Cebolla cabeza,23823.62869198312,220.0,237.0,0.6327468031596472,5646.2
Loreto,2019,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Cebolla cabeza,28448.22580645161,66.0,62.0,1.1176920154893726,1763.7899999999995
Pasco,2019,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Piura,2019,Cebolla cabeza,23167.42081447964,211.0,221.0,1.208203125,5120.0
Puno,2019,Cebolla cabeza,17233.554083885214,453.0,453.0,1.0160858098068353,7806.800000000001
San Martín,2019,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Cebolla cabeza,33720.93023255814,398.0,387.0,1.0277471264367817,13050.0
Tumbes,2019,Cebolla cabeza,7470.588235294118,0.0,1.7,0.9354330708661416,12.7
Ucayali,2019,Cebolla cabeza,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Áncash,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Apurímac,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Arequipa,2019,Cebolla    china,32019.11764705883,32.0,34.0,0.5799999999999997,1088.65
Ayacucho,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Cajamarca,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Callao,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Huancavelica,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Cebolla    china,9219.51219512195,20.0,20.5,0.973846560846561,189.0
Ica,2019,Cebolla    china,6123.833333333334,34.0,36.0,0.9374878661695198,220.458
Junín,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
La Libertad,2019,Cebolla    china,23322.62068965517,365.5,362.5,1.3722966011981856,8454.449999999999
Lambayeque,2019,Cebolla    china,8875.0,14.0,8.0,1.1999999999999995,71.0
Lima,2019,Cebolla    china,13165.531914893614,496.0,470.0,1.3386017647629207,6187.799999999999
Lima Metropolitana,2019,Cebolla    china,24557.179545454543,442.0,440.0,0.7649410832362579,10805.159
Loreto,2019,Cebolla    china,1816.40625,273.0,256.0,1.358666666666667,465.0
Madre de Dios,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Piura,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Puno,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
San Martín,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Tumbes,2019,Cebolla    china,5318.932038834952,2.58,2.06,3.70753855982477,10.957
Ucayali,2019,Cebolla    china,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Col ,7999.476394849786,238.9,233.0,0.8223925707583868,1863.878
Áncash,2019,Col ,8851.239669421488,118.0,121.0,1.0402427637721756,1071.0
Apurímac,2019,Col ,5649.590163934426,71.2,73.2,0.7313625921895779,413.55
Arequipa,2019,Col ,17907.92233009709,208.0,206.0,1.263347105690598,3689.0320000000006
Ayacucho,2019,Col ,8946.564885496184,127.0,131.0,0.8834470989761091,1172.0
Cajamarca,2019,Col ,3343.310055865922,72.60000000000001,71.6,0.9009054603331093,239.381
Callao,2019,Col ,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Col ,16096.774193548388,131.0,124.0,1.0140280561122244,1996.0
Huancavelica,2019,Col ,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Col ,15659.340659340658,91.25,91.0,0.4709017543859649,1425.0
Ica,2019,Col ,0.0,0.0,0.0,0.0,0.0
Junín,2019,Col ,16605.494505494502,92.0,91.0,0.6311653762160018,1511.0999999999997
La Libertad,2019,Col ,24452.24760501105,442.1000000000001,407.1000000000001,0.5104356919627386,9954.51
Lambayeque,2019,Col ,33000.0,14.0,5.0,0.9615151515151512,165.0
Lima,2019,Col ,13709.685230024214,435.0,413.0,0.5443808834178132,5662.1
Lima Metropolitana,2019,Col ,24804.294999999995,202.0,200.0,0.690542674161874,4960.859
Loreto,2019,Col ,4347.826086956521,70.0,69.0,0.4670666666666668,300.0
Madre de Dios,2019,Col ,12500.0,2.0,2.0,0.974,25.0
Moquegua,2019,Col ,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Col ,0.0,0.0,0.0,0.0,0.0
Piura,2019,Col ,0.0,0.0,0.0,0.0,0.0
Puno,2019,Col ,9200.0,1.0,1.0,0.65,9.2
San Martín,2019,Col ,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Col ,19357.14285714286,85.0,84.0,1.0468634686346865,1626.0
Tumbes,2019,Col ,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Col ,2785.0,1.0,4.0,1.3396768402154398,11.14
Amazonas,2019,Coliflor,4433.826086956522,11.5,11.5,0.7732824726901881,50.989
Áncash,2019,Coliflor,7944.444444444444,52.0,54.0,1.0772727272727272,429.0
Apurímac,2019,Coliflor,6764.444444444444,49.5,58.5,0.811967552815122,395.72
Arequipa,2019,Coliflor,17559.900826446283,123.0,121.0,1.5949340815946174,2124.748
Ayacucho,2019,Coliflor,8750.0,52.0,56.0,1.066734693877551,490.0
Cajamarca,2019,Coliflor,4000.0,3.0,3.0,1.5,12.0
Callao,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Coliflor,12870.967741935485,111.0,93.0,1.4155388471177943,1197.0
Huancavelica,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Coliflor,15555.555555555557,6.5,6.75,1.111047619047619,105.0
Ica,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Junín,2019,Coliflor,17296.969696969696,28.0,33.0,0.6697459705676243,570.8
La Libertad,2019,Coliflor,21013.333333333336,106.5,90.0,0.6239652072758037,1891.2
Lambayeque,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Lima,2019,Coliflor,12624.21185372005,786.0,793.0,0.9152564179402656,10011.0
Lima Metropolitana,2019,Coliflor,17069.999999999996,31.0,34.0,0.7331882559702265,580.3799999999999
Loreto,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Piura,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Puno,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
San Martín,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Coliflor,16909.09090909091,67.0,66.0,1.292921146953405,1116.0
Tumbes,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Ucayali,2019,Coliflor,0.0,0.0,0.0,0.0,0.0
Amazonas,2019,Espinaca,7674.4000000000015,7.0,7.5,0.7730624761110532,57.55800000000001
Áncash,2019,Espinaca,8428.57142857143,94.0,105.0,1.2410169491525422,885.0
Apurímac,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Arequipa,2019,Espinaca,60913.61111111111,19.0,36.0,1.337187911842363,2192.89
Ayacucho,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Cajamarca,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Callao,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Cusco,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Huancavelica,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Huánuco,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Ica,2019,Espinaca,5329.266666666667,32.0,30.0,0.9108386394625902,159.878
Junín,2019,Espinaca,24974.00623242381,640.0,657.85,1.2258035260497346,16429.15
La Libertad,2019,Espinaca,22140.740740740737,23.0,27.0,1.7161927065908331,597.8
Lambayeque,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Lima,2019,Espinaca,6988.207547169812,94.0,106.0,0.6038029024637191,740.75
Lima Metropolitana,2019,Espinaca,22755.84516129032,286.0,310.0,0.7763822552787573,7054.312
Loreto,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Madre de Dios,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Moquegua,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Pasco,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Piura,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Puno,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
San Martín,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
Tacna,2019,Espinaca,14216.216216216217,38.0,37.0,1.1828897338403042,526.0
Tumbes,2019,Espinaca,0.0,0.0,0.0,0.0,0.0
